DATE,08/05/22 20:46:00,CO,219.20,NO,-6.84,NO2,18.00,O3,18.22,T,20.63,RH,69.73,P,1005.45,G,582.53,PM1.0,1.03,PM2.5,1.67,PM10,1.98,WD,255.84,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-12,91,27,32,5,-2,4,-22,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:46:30,CO,223.36,NO,-6.32,NO2,18.16,O3,18.88,T,20.60,RH,69.85,P,1005.45,G,579.01,PM1.0,1.01,PM2.5,1.47,PM10,1.60,WD,255.84,WS,0.00,BATT,4.15,CHRG,0.00,RUN,53.16,SD,1,RAW,-12,92,27,33,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:47:00,CO,218.22,NO,-6.58,NO2,17.97,O3,19.07,T,20.59,RH,70.06,P,1005.45,G,584.57,PM1.0,1.01,PM2.5,1.78,PM10,1.83,WD,255.84,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-11,93,27,33,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:47:30,CO,223.42,NO,-8.29,NO2,18.19,O3,18.63,T,20.58,RH,69.96,P,1005.49,G,577.51,PM1.0,1.19,PM2.5,1.91,PM10,2.37,WD,255.84,WS,0.00,BATT,4.14,CHRG,0.00,RUN,53.16,SD,1,RAW,-12,93,27,31,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:48:00,CO,223.37,NO,-9.13,NO2,18.22,O3,18.59,T,20.56,RH,70.03,P,1005.49,G,579.51,PM1.0,1.08,PM2.5,1.96,PM10,2.15,WD,255.84,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-12,92,28,31,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:48:30,CO,221.21,NO,-8.36,NO2,18.19,O3,18.82,T,20.55,RH,70.36,P,1005.47,G,579.01,PM1.0,1.03,PM2.5,1.98,PM10,2.07,WD,255.84,WS,0.00,BATT,4.15,CHRG,0.00,RUN,53.16,SD,1,RAW,-12,92,27,31,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:49:00,CO,224.52,NO,-6.77,NO2,17.93,O3,18.95,T,20.53,RH,69.96,P,1005.49,G,579.01,PM1.0,1.01,PM2.5,1.66,PM10,1.70,WD,255.48,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-12,94,27,32,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:49:30,CO,222.94,NO,-6.85,NO2,18.02,O3,19.10,T,20.52,RH,69.90,P,1005.49,G,577.51,PM1.0,1.01,PM2.5,2.30,PM10,2.31,WD,255.48,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-11,96,27,32,5,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:50:00,CO,233.97,NO,-6.59,NO2,18.15,O3,19.33,T,20.51,RH,70.26,P,1005.49,G,580.01,PM1.0,1.00,PM2.5,1.87,PM10,1.88,WD,255.48,WS,0.00,BATT,4.15,CHRG,0.00,RUN,54.77,SD,1,RAW,-13,95,26,32,4,-2,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/05/22 20:50:30,CO,229.70,NO,-7.42,NO2,17.84,O3,19.68,T,20.49,RH,70.33,P,1005.51,G,578.51,PM1.0,0.56,PM2.5,1.37,PM10,1.81,WD,255.48,WS,0.00,BATT,4.15,CHRG,0.00,RUN,53.16,SD,1,RAW,-12,94,27,32,5,-2,5,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
